date,title,link,category,subcat,source,code
28/04/13,India Inc expects RBI to cut interest rate by 0.50 pc,http://www.economictimes.indiatimes.com/news/economy/indicators/india-inc-expects-rbi-to-cut-interest-rate-by-0-50-pc/articleshow/19764895.cms,miscellaneous,,economictimes,4
28/04/13,RBI policy  Q4 earnings to drive markets thi,http://www.indianexpress.com/news/rbi-policy-q4-earnings-to-drive-markets-thi/1108763/,business,latest news,indianexpress,1
28/04/13,RBI likely to ease policy rate by 0.25 pc on May 3: Barclays,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-likely-to-ease-policy-rate-by-0-25-pc-on-may-3-barclays/articleshow/19764682.cms,miscellaneous,,economictimes,4
28/04/13,Banks under RBI scanner for sale of gold inv,http://www.indianexpress.com/news/banks-under-rbi-scanner-for-sale-of-gold-inv/1108823/,business,banking,indianexpress,1
28/04/13,RBI policy  Q4 earnings to drive markets this week: Experts,http://www.economictimes.indiatimes.com/markets/analysis/rbi-policy-q4-earnings-to-drive-markets-this-week-experts/articleshow/19764609.cms,miscellaneous,,economictimes,4
28/04/13,India Inc expects RBI to cut interest rate by 0.50%,http://timesofindia.indiatimes.com//business/india-business/India-Inc-expects-RBI-to-cut-interest-rate-by-0-50/articleshow/19764829.cms,business,india-business,timesofindia,1
27/04/13,There is a case for RBI to cut rates: Rajan,http://www.indianexpress.com/news/there-is-a-case-for-rbi-to-cut-rates-rajan/1108392/,business,,indianexpress,1
26/04/13,BSE Sensex Week Ahead: Shares to consolidate ahead of RBI monetary policy review,http://www.financialexpress.com/news/bse-sensex-week-ahead-shares-to-consolidate-ahead-of-rbi-monetary-policy-review/1108049,business,business,financialexpress,1
26/04/13,Ficci pitches for 1 per cent cut in rates by RBI to boost growth,http://www.economictimes.indiatimes.com/news/economy/finance/ficci-pitches-for-1-per-cent-cut-in-rates-by-rbi-to-boost-growth/articleshow/19742358.cms,miscellaneous,,economictimes,4
26/04/13,Briefly Business: RBI warns foreign firms ag,http://www.indianexpress.com/news/briefly-business-rbi-warns-foreign-firms-ag/1107681/,business,,indianexpress,1
26/04/13,There is case for RBI to cut interest rate: Raghuram Rajan,http://www.financialexpress.com/news/there-is-case-for-rbi-to-cut-interest-rate-raghuram-rajan/1107997,business,business,financialexpress,1
26/04/13,There is case for RBI to cut interest rate: ,http://www.indianexpress.com/news/there-is-case-for-rbi-to-cut-interest-rate-/1107997/,business,economy,indianexpress,1
26/04/13,L&T Finance seeks clarity from RBI on bank role,http://timesofindia.indiatimes.com//business/india-business/LT-Finance-seeks-clarity-from-RBI-on-bank-role/articleshow/19732046.cms,business,india-business,timesofindia,1
26/04/13,RBI hasn?t fixed any timeline for tweaking guidelines: Rajiv Takru  Banking Secretary,http://www.economictimes.indiatimes.com/opinion/interviews/rbi-hasnt-fixed-any-timeline-for-tweaking-guidelines-rajiv-takru-banking-secretary/articleshow/19739496.cms,miscellaneous,,economictimes,4
26/04/13,Market surges as traders roll over bets ahead of RBI policy,http://timesofindia.indiatimes.com//business/india-business/Market-surges-as-traders-roll-over-bets-ahead-of-RBI-policy/articleshow/19737386.cms,business,india-business,timesofindia,1
25/04/13,United Bank to apply for overseas licences to RBI,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/united-bank-to-apply-for-overseas-licences-to-rbi/articleshow/19726142.cms,miscellaneous,,economictimes,4
25/04/13,Chits are not Cheats: Blame RBI for making room for Saradhas to flourish,http://www.economictimes.indiatimes.com/bjps-big-plans/chits-are-not-cheats-blame-rbi-for-making-room-for-saradhas-to-flourish/articleshow/19720110.cms,miscellaneous,,economictimes,4
25/04/13,RBI warns foreign companies against facilitating currency trading,http://www.economictimes.indiatimes.com/markets/stocks/market-news/rbi-warns-foreign-companies-against-facilitating-currency-trading/articleshow/19730118.cms,miscellaneous,,economictimes,4
25/04/13,Saradha fraud: Blame the RBI for the repressed formal financial sector,http://www.economictimes.indiatimes.com/t-k-arun/saradha-fraud-blame-the-rbi-for-the-repressed-formal-financial-sector/articleshow/19719641.cms,miscellaneous,,economictimes,4
25/04/13,RBI proposes escrow system to route FDI,http://www.indianexpress.com/news/rbi-proposes-escrow-system-to-route-fdi/1107237/,business,,indianexpress,1
24/04/13,Bengal has appetite for credit: RBI,http://www.economictimes.indiatimes.com/news/economy/finance/bengal-has-appetite-for-credit-rbi/articleshow/19713270.cms,miscellaneous,,economictimes,4
24/04/13,RBI hints at corrective measures in KYC norm,http://www.indianexpress.com/news/rbi-hints-at-corrective-measures-in-kyc-norm/1106781/,business,,indianexpress,1
24/04/13,TMC MP blames Centre  RBI for not acting against Saradha group,http://www.economictimes.indiatimes.com/news/politics-and-nation/tmc-mp-blames-centre-rbi-for-not-acting-against-saradha-group/articleshow/19712525.cms,miscellaneous,,economictimes,4
24/04/13,PMEAC sets 7-point road map for return to growth; sees room for RBI rate cut,http://www.economictimes.indiatimes.com/news/economy/policy/pmeac-sets-7-point-road-map-for-return-to-growth-sees-room-for-rbi-rate-cut/articleshow/19702384.cms,miscellaneous,,economictimes,4
24/04/13,RBI proposes escrow mechanism to route FDI,http://www.economictimes.indiatimes.com/news/economy/finance/rbi-proposes-escrow-mechanism-to-route-fdi/articleshow/19711774.cms,miscellaneous,,economictimes,4
23/04/13,Lower inflation gives RBI greater space to cut rate: Rangarajan,http://www.economictimes.indiatimes.com/news/economy/indicators/lower-inflation-gives-rbi-greater-space-to-cut-rate-rangarajan/articleshow/19693606.cms,miscellaneous,,economictimes,4
23/04/13,Opening new banks will not be a 'cakewalk': RBI's Deputy Governor KC Chakrabarty,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/opening-new-banks-will-not-be-a-cakewalk-rbis-deputy-governor-kc-chakrabarty/articleshow/19700882.cms,miscellaneous,,economictimes,4
23/04/13,RBI allows Havells India to raise equity buying limit by FIIs,http://www.economictimes.indiatimes.com/markets/stocks/stocks-in-news/rbi-allows-havells-india-to-raise-equity-buying-limit-by-fiis/articleshow/19698180.cms,miscellaneous,,economictimes,4
23/04/13,'Govt  RBI steps resulted in improvement in NPA recovery',http://www.economictimes.indiatimes.com/news/economy/finance/govt-rbi-steps-resulted-in-improvement-in-npa-recovery/articleshow/19694810.cms,miscellaneous,,economictimes,4
23/04/13,RBI liberalises norms for PSU investment in oil sector overseas,http://www.economictimes.indiatimes.com/industry/energy/oil-gas/rbi-liberalises-norms-for-psu-investment-in-oil-sector-overseas/articleshow/19698009.cms,miscellaneous,,economictimes,4
23/04/13,Will tweak Know Your Customer norms if required over aberrations in banks: RBI,http://www.financialexpress.com/news/will-tweak-know-your-customer-norms-if-required-over-aberrations-in-banks-rbi/1106526,business,FE editor's picks,financialexpress,1
23/04/13,RBI for lower commission to curb KYC abuse like money laundering,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-for-lower-commission-to-curb-kyc-abuse-like-money-laundering/articleshow/19687016.cms,miscellaneous,,economictimes,4
23/04/13,Goldman Sachs now expects 50 bps rate cut by RBI,http://www.financialexpress.com/news/goldman-sachs-now-expects-50-bps-rate-cut-by-rbi/1106470,business,FE editor's picks,financialexpress,1
23/04/13,Goldman Sachs expects RBI to act earlier than it earlier anticipated,http://www.economictimes.indiatimes.com/news/economy/indicators/goldman-sachs-expects-rbi-to-act-earlier-than-it-earlier-anticipated/articleshow/19694371.cms,miscellaneous,,economictimes,4
23/04/13,RBI  FIU examining reports on ICICI Bank  HDFC Bank  Axis Bank,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-fiu-examining-reports-on-icici-bank-hdfc-bank-axis-bank/articleshow/19694315.cms,miscellaneous,,economictimes,4
23/04/13,RBI earns over 40% returns from its gold reserves,http://www.economictimes.indiatimes.com/markets/commodities/rbi-earns-over-40-returns-from-its-gold-reserves/articleshow/19686788.cms,miscellaneous,,economictimes,4
23/04/13,Expect RBI to cut rates by 25 bps in May policy: Gaurav Kapur  RBS,http://www.economictimes.indiatimes.com/opinion/interviews/expect-rbi-to-cut-rates-by-25-bps-in-may-policy-gaurav-kapur-rbs/articleshow/19693797.cms,miscellaneous,,economictimes,4
23/04/13,No application yet to RBI for setting up new pvt banks: Govt,http://www.economictimes.indiatimes.com/news/economy/finance/no-application-yet-to-rbi-for-setting-up-new-pvt-banks-govt/articleshow/19695086.cms,miscellaneous,,economictimes,4
21/04/13,Panel rejects RBI proposal to limit FII investment in secondary market,http://www.economictimes.indiatimes.com/markets/regulation/panel-rejects-rbi-proposal-to-limit-fii-investment-in-secondary-market/articleshow/19660262.cms,miscellaneous,,economictimes,4
21/04/13,RBI may issue clarification on bank licences by early May,http://www.economictimes.indiatimes.com/news/economy/policy/rbi-may-issue-clarification-on-bank-licences-by-early-may/articleshow/19660156.cms,miscellaneous,,economictimes,4
21/04/13,RBI may cut benchmark lending rate by 0.25% in May: Economists,http://www.economictimes.indiatimes.com/news/economy/indicators/rbi-may-cut-benchmark-lending-rate-by-0-25-in-may-economists/articleshow/19660016.cms,miscellaneous,,economictimes,4
21/04/13,Sebi  RBI and ED to join forces against inve,http://www.indianexpress.com/news/sebi-rbi-and-ed-to-join-forces-against-inve/1105555/,business,latest news,indianexpress,1
21/04/13,HDFC bank contravened RBI instructions: Consumer panel,http://www.financialexpress.com/news/hdfc-bank-contravened-rbi-instructions-consumer-panel/1105549,business,BANKING & FINANCE,financialexpress,1
21/04/13,HDFC bank contravened RBI instructions: Cons,http://www.indianexpress.com/news/hdfc-bank-contravened-rbi-instructions-cons/1105548/,business,latest news,indianexpress,1
19/04/13,Action against banks on basis of RBI report: Finmin,http://timesofindia.indiatimes.com//business/india-business/Action-against-banks-on-basis-of-RBI-report-Finmin/articleshow/19623404.cms,business,india-business,timesofindia,1
19/04/13,Cobrapost sting: RBI gets stricter on money laundering  banks ask customers to resubmit IDs,http://timesofindia.indiatimes.com//business/india-business/Cobrapost-sting-RBI-gets-stricter-on-money-laundering-banks-ask-customers-to-resubmit-IDs/articleshow/19628944.cms,business,india-business,timesofindia,1
19/04/13,RBI nod for sale of CSB shares to Yusuffali,http://www.thehindu.com/todays-paper/tp-business/rbi-nod-for-sale-of-csb-shares-to-yusuffali/article4632036.ece,business,business,thehindu,1
19/04/13,FIIs up stake in banks  NBFCs on hopes of monetary easing by RBI,http://www.financialexpress.com/news/fiis-up-stake-in-banks-nbfcs-on-hopes-of-monetary-easing-by-rbi/1104504,business,business,financialexpress,1
18/04/13,RBI audit report finds aberrations in ICICI  HDFC  Axis: Rajiv Takru,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-audit-report-finds-aberrations-in-icici-hdfc-axis-rajiv-takru/articleshow/19615686.cms,miscellaneous,,economictimes,4
18/04/13,Foreign banks made Rs 9400 crore through fee income in 2011-12  says RBI,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/foreign-banks-made-rs-9400-crore-through-fee-income-in-2011-12-says-rbi/articleshow/19619713.cms,miscellaneous,,economictimes,4
18/04/13,RBI nod to CSB offloading Chanrichawla's 4.99% to Yusuffali,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/rbi-nod-to-csb-offloading-chanrichawlas-4-99-to-yusuffali/articleshow/19615539.cms,miscellaneous,,economictimes,4
18/04/13,Action against ICICI Bank  HDFC Bank  Axis on basis of RBI report: Finmin,http://www.financialexpress.com/news/action-against-icici-bank-hdfc-bank-axis-on-basis-of-rbi-report-finmin/1104440,business,BANKING & FINANCE,financialexpress,1
18/04/13,'Falling gold  oil prices to help RBI cut rates aggressively',http://www.financialexpress.com/news/falling-gold-oil-prices-to-help-rbi-cut-rates-aggressively/1104389,business,business,financialexpress,1
18/04/13,Indian banks abroad report credit growth of 27% in FY12: RBI,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/indian-banks-abroad-report-credit-growth-of-27-in-fy12-rbi/articleshow/19619189.cms,miscellaneous,,economictimes,4
18/04/13,Falling gold  oil prices to help RBI cut rates aggressively: Experts,http://www.economictimes.indiatimes.com/news/economy/finance/falling-gold-oil-prices-to-help-rbi-cut-rates-aggressively-experts/articleshow/19615148.cms,miscellaneous,,economictimes,4
18/04/13,Quantitative capital controls more effective in short term:RBI,http://www.economictimes.indiatimes.com/news/economy/finance/quantitative-capital-controls-more-effective-in-short-termrbi/articleshow/19618735.cms,miscellaneous,,economictimes,4
18/04/13,Cobrapost sting: Staff at ICICI Bank  HDFC Bank and Axis Bank may have violated KYC norms  says RBI,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/cobrapost-sting-staff-at-icici-bank-hdfc-bank-and-axis-bank-may-have-violated-kyc-norms-says-rbi/articleshow/19607009.cms,miscellaneous,,economictimes,4
18/04/13,Poke Me: Why RBI should lend its gold to jewellers,http://www.economictimes.indiatimes.com/opinion/poke-me/poke-me-why-rbi-should-lend-its-gold-to-jewellers/articleshow/19608622.cms,miscellaneous,,economictimes,4
17/04/13,RBI to start plastic money project on trial basis,http://www.thehindu.com/todays-paper/tp-business/rbi-to-start-plastic-money-project-on-trial-basis/article4625351.ece,business,business,thehindu,1
17/04/13,Bankers expect 25 basis points rate cut by RBI,http://timesofindia.indiatimes.com//business/india-business/Bankers-expect-25-basis-points-rate-cut-by-RBI/articleshow/19589177.cms,business,india-business,timesofindia,1
17/04/13,IMF should look into socio-political set-up before advise: RBI,http://www.economictimes.indiatimes.com/news/economy/finance/imf-should-look-into-socio-political-set-up-before-advise-rbi/articleshow/19601625.cms,miscellaneous,,economictimes,4
17/04/13,Cobrapost expose: Financial Services Secretary Rajiv Takru likely to meet RBI officials tomorrow,http://www.economictimes.indiatimes.com/industry/banking/finance/banking/cobrapost-expose-financial-services-secretary-rajiv-takru-likely-to-meet-rbi-officials-tomorrow/articleshow/19601281.cms,miscellaneous,,economictimes,4
